Track ID,Name,Artist,Album Artist,Album,Genre,Comments,Kind,Size,Total Time,Track Number,Year,Bit Rate,Track Count,Composer,Publisher,Location,File Folder Count,Library Folder Count,Date Modified,Date Added
9068,Shelter,The xx,The xx,xx,Indie,EAC-Secure Mode,MPEG audio file,10823092,270000,7,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThe%20xx%5Cxx%5C07%20Shelter.mp3,-1,-1,2010-02-23T05:00:08Z,2023-10-23T02:11:48Z
9069,Basic Space,The xx,The xx,xx,Indie,EAC-Secure Mode,MPEG audio file,7537980,188000,8,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThe%20xx%5Cxx%5C08%20Basic%20Space.mp3,-1,-1,2010-02-23T05:00:10Z,2023-10-23T02:11:48Z
9070,Infinity,The xx,The xx,xx,Indie,EAC-Secure Mode,MPEG audio file,12549174,313000,9,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThe%20xx%5Cxx%5C09%20Infinity.mp3,-1,-1,2010-02-23T05:00:13Z,2023-10-23T02:11:48Z
9071,Night Time,The xx,The xx,xx,Indie,EAC-Secure Mode,MPEG audio file,8688059,216000,10,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThe%20xx%5Cxx%5C10%20Night%20Time.mp3,-1,-1,2010-02-23T05:00:16Z,2023-10-23T02:11:48Z
9072,Stars,The xx,The xx,xx,Indie,EAC-Secure Mode,MPEG audio file,10518769,262000,11,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThe%20xx%5Cxx%5C11%20Stars.mp3,-1,-1,2010-02-23T05:00:19Z,2023-10-23T02:11:48Z
9073,Elephants [Live],Them Crooked Vultures,Them Crooked Vultures,Live In France,General Alternative Rock,,MPEG audio file,20242157,503000,1,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2001%20-%20Elephants%20%282009-08-30%29.m4a,-1,-1,2009-11-11T06:07:20Z,2023-10-23T02:11:49Z
9074,Dead End Friends,Them Crooked Vultures,Kill The Vultures,Live In France,General Rap/Hip-Hop,,MPEG audio file,9814454,244000,3,2005,320,,,JiB Door,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2002%20-%20Dead%20End%20Friends%20%282009-08-30%29.m4a,1,1,2009-11-11T06:09:11Z,2023-10-23T02:11:49Z
9075,Gumman,Them Crooked Vultures,Kill The Vultures,Live In France,General Rap/Hip-Hop,,MPEG audio file,12711067,316000,3,2005,320,,,JiB Door,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2003%20-%20Gunman%20%282009-08-30%29.m4a,1,1,2009-11-11T06:09:11Z,2023-10-23T02:11:49Z
9076,Mind Eraser [Live],Them Crooked Vultures,Them Crooked Vultures,Live In France,General Alternative Rock,,MPEG audio file,11548564,287000,4,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2004%20-%20Mind%20Eraser%20%28No%20Chaser%29%20%282009-08-30%29.m4a,-1,-1,2009-11-11T06:07:29Z,2023-10-23T02:11:49Z
9077,Bandoliers,Them Crooked Vultures,Kill The Vultures,Live In France,General Rap/Hip-Hop,,MPEG audio file,15479872,385000,3,2005,320,,,JiB Door,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2005%20-%20Bandoliers%20%282009-08-30%29.m4a,1,1,2009-11-11T06:09:11Z,2023-10-23T02:11:49Z
9078,Caligulove [Live],Them Crooked Vultures,Them Crooked Vultures,Live In France,General Alternative Rock,,MPEG audio file,12154926,302000,6,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2006%20-%20Caligulove%20%282009-08-30%29.m4a,-1,-1,2009-11-11T06:07:35Z,2023-10-23T02:11:49Z
9079,Daffodils [Live],Them Crooked Vultures,Them Crooked Vultures,Live In France,General Alternative Rock,,MPEG audio file,19980012,497000,7,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2007%20-%20Daffodils%20%282009-08-30%29.m4a,-1,-1,2009-11-11T06:07:40Z,2023-10-23T02:11:49Z
9080,New Fang [Live],Them Crooked Vultures,Them Crooked Vultures,Live In France,General Alternative Rock,,MPEG audio file,10988826,273000,8,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2008%20-%20New%20Fang%20%282009-08-30%29.m4a,-1,-1,2009-11-11T06:07:42Z,2023-10-23T02:11:49Z
9081,Nobody Love Me And Neither Do I,Them Crooked Vultures,Kill The Vultures,Live In France,General Rap/Hip-Hop,,MPEG audio file,16334432,406000,3,2005,320,,,JiB Door,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2009%20-%20Nobody%20Love%20Me%20And%20Neither%20Do%20I%20%282009-08-30%29.m4a,1,1,2009-11-11T06:09:11Z,2023-10-23T02:11:49Z
9082,Warsaw [Live],Them Crooked Vultures,Them Crooked Vultures,Live In France,General Alternative Rock,,MPEG audio file,26249026,653000,10,2009,320,,,,file://localhost/G:%5CShared%20Music%5CThem%20Crooked%20Vultures%5CThem%20Crooked%20Vultures%20-%2010%20-%20Warsaw%20%282009-08-30%29.m4a,-1,-1,2009-11-11T06:07:52Z,2023-10-23T02:11:49Z
9083,Mitternacht löwe,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,10086989,338000,,,238,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C01-therion-mitternacht_lowe-qtxmp3.mp3,-1,-1,2009-08-26T04:10:48Z,2023-10-23T02:11:49Z
9084,Gothic kabbalah,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,7290509,256000,,,227,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C02-therion-gothic_kabbalah-qtxmp3.mp3,-1,-1,2009-08-26T04:10:49Z,2023-10-23T02:11:49Z
9085,The perennial Sophia,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,7424403,258000,,,229,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C03-therion-the_perennial_sophia-qtxmp3.mp3,-1,-1,2009-08-26T04:10:49Z,2023-10-23T02:11:49Z
9086,The wisdom and the cage,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,8914369,290000,,,245,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C04-therion-the_wisdom_and_the_cage-qtxmp3.mp3,-1,-1,2009-08-26T04:10:50Z,2023-10-23T02:11:49Z
9087,Son of the staves of time,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,9133635,310000,,,235,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C05-therion-son_of_the_staves_of_time-qtxmp3.mp3,-1,-1,2009-08-26T04:10:50Z,2023-10-23T02:11:49Z
9088,Tuna 1613,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,7347655,248000,,,236,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C06-therion-tuna_1613-qtxmp3.mp3,-1,-1,2009-08-26T04:10:51Z,2023-10-23T02:11:49Z
9089,Trul,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,8310368,277000,,,239,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C07-therion-trul-qtxmp3.mp3,-1,-1,2009-08-26T04:10:51Z,2023-10-23T02:11:50Z
9090,Close up the streams,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,6922588,229000,,,240,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C08-therion-close_up_the_streams-qtxmp3.mp3,-1,-1,2009-08-26T04:10:51Z,2023-10-23T02:11:50Z
9091,Three treasures,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,9180776,312000,,,234,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C09-therion-three_treasures-qtxmp3.mp3,-1,-1,2009-08-26T04:10:52Z,2023-10-23T02:11:50Z
9092,The path of Arcady,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,7022422,233000,,,240,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C10-therion-the_path_of_arcady-qtxmp3.mp3,-1,-1,2009-08-26T04:10:52Z,2023-10-23T02:11:50Z
9093,Chain of Minerva,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,7914803,282000,,,224,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C11-therion-chain_of_minerva-qtxmp3.mp3,-1,-1,2009-08-26T04:10:53Z,2023-10-23T02:11:50Z
9094,T.O.F. - The trinity,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,11616705,377000,,,246,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C12-therion-t.o.f._-_the_trinity-qtxmp3.mp3,-1,-1,2009-08-26T04:10:53Z,2023-10-23T02:11:50Z
9095,The wand of Abaris,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,8355451,277000,,,240,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C13-therion-the_wand_of_abaris-qtxmp3.mp3,-1,-1,2009-08-26T04:10:54Z,2023-10-23T02:11:50Z
9096,The falling stone,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,7864044,262000,,,239,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C14-therion-the_falling_stone-qtxmp3.mp3,-1,-1,2009-08-26T04:10:54Z,2023-10-23T02:11:50Z
9097,Adulruna redivivia,Therion,Therion,Gothic Kabbalah,Metal,,MPEG audio file,23236713,749000,,,248,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CGothic%20Kabbalah%5C15-therion-adulruna_redivivia-qtxmp3.mp3,-1,-1,2009-08-26T04:10:55Z,2023-10-23T02:11:50Z
9098,The Wings of the Hydra,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,6991299,213000,1,1995,256,,C. Johnsson,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C01%20The%20Wings%20of%20the%20Hydra.m4a,-1,-1,2009-08-26T03:52:13Z,2023-10-23T02:11:50Z
9099,Melez,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,8150125,247000,2,1995,256,,C. Johnsson/T. Karlsson,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C02%20Melez.m4a,-1,-1,2009-08-26T03:52:46Z,2023-10-23T02:11:50Z
9100,Arrival of the Darkest Queen,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,1786955,54000,3,1995,256,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C03%20Arrival%20of%20the%20Darkest%20Queen.m4a,-1,-1,2009-08-26T03:52:53Z,2023-10-23T02:11:50Z
9101,The Beauty in Black,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,6301293,192000,4,1995,256,,C. Johnsson/T. Karlsson,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C04%20The%20Beauty%20in%20Black.m4a,-1,-1,2009-08-26T03:53:16Z,2023-10-23T02:11:50Z
9102,Riders of Theli,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,5631570,171000,5,1995,256,,C. Johnsson/F. Isaksson,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C05%20Riders%20of%20Theli.m4a,-1,-1,2009-08-26T03:53:40Z,2023-10-23T02:11:50Z
9103,Black,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,9969100,303000,6,1995,256,,Christopher Johnsson/Piotr Wawrzeniuk,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C06%20Black.m4a,-1,-1,2009-08-26T03:54:19Z,2023-10-23T02:11:50Z
9104,Darkness Eve,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,10530612,319000,7,1995,256,,C. Johnsson,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C07%20Darkness%20Eve.m4a,-1,-1,2009-08-26T03:55:03Z,2023-10-23T02:11:50Z
9105,Sorrows of the Moon,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,6793940,206000,8,1995,256,,Martin Eric Ain,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C08%20Sorrows%20of%20the%20Moon.m4a,-1,-1,2009-08-26T03:55:28Z,2023-10-23T02:11:50Z
9106,Let the New Day Begin,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,7086686,215000,9,1995,256,,C. Johnsson/P. Wawrzeniuk,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C09%20Let%20the%20New%20Day%20Begin.m4a,-1,-1,2009-08-26T03:55:55Z,2023-10-23T02:11:50Z
9107,Lepaca Kliffoth,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,8734004,266000,10,1995,256,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C10%20Lepaca%20Kliffoth.m4a,-1,-1,2009-08-26T03:56:26Z,2023-10-23T02:11:51Z
9108,Evocation of Vovin,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,9668349,294000,11,1995,256,,C. Johnsson,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C11%20Evocation%20of%20Vovin.m4a,-1,-1,2009-08-26T03:57:00Z,2023-10-23T02:11:51Z
9109,Therion - Lepaca Kliffoth - 12,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,8255720,251000,12,1995,256,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C12%20Therion%20-%20Lepaca%20Kliffoth%20-%2012.m4a,-1,-1,2009-08-26T03:57:33Z,2023-10-23T02:11:51Z
9110,Therion - Lepaca Kliffoth - 13,Therion,Therion,Lepaca Kliffoth,Metal,,MPEG audio file,5913467,179000,13,1995,256,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLepaca%20Kliffoth%5C13%20Therion%20-%20Lepaca%20Kliffoth%20-%2013.m4a,-1,-1,2009-08-26T03:57:59Z,2023-10-23T02:11:51Z
9111,01 Der Mitternachtslöwe,Therion,Therion,Live Gothic,,,MPEG audio file,6089270,379000,1,,128,22,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C01%2001%20Der%20Mitternachtsl%C3%B6we.m4a,-1,-1,2008-07-14T06:58:38Z,2023-10-23T02:11:51Z
9112,02 Schwarzalbenheim,Therion,Therion,Live Gothic,,,MPEG audio file,3795599,236000,2,,127,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C02%2002%20Schwarzalbenheim.m4a,-1,-1,2009-10-19T04:55:07Z,2023-10-23T02:11:51Z
9113,03 The Blood of Kingu,Therion,Therion,Live Gothic,,,MPEG audio file,5697225,356000,3,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C03%2003%20The%20Blood%20of%20Kingu.m4a,-1,-1,2008-07-14T05:37:35Z,2023-10-23T02:11:51Z
9114,04 The Falling Stone,Therion,Therion,Live Gothic,,,MPEG audio file,3975347,248000,4,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C04%2004%20The%20Falling%20Stone.m4a,-1,-1,2008-07-14T05:38:16Z,2023-10-23T02:11:51Z
9115,05 An Arrow From The Sun,Therion,Therion,Live Gothic,,,MPEG audio file,5595460,346000,5,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C05%2005%20An%20Arrow%20From%20The%20Sun.m4a,-1,-1,2008-07-14T05:39:08Z,2023-10-23T02:11:51Z
9116,06 Deggial,Therion,Therion,Live Gothic,,,MPEG audio file,4860058,302000,6,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C06%2006%20Deggial.m4a,-1,-1,2008-07-14T05:39:51Z,2023-10-23T02:11:51Z
9117,07 Wine of Aluqah,Therion,Therion,Live Gothic,,,MPEG audio file,5031864,312000,7,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C07%2007%20Wine%20of%20Aluqah.m4a,-1,-1,2008-07-14T05:40:33Z,2023-10-23T02:11:51Z
9118,08 The Perennial Sophia,Therion,Therion,Live Gothic,,,MPEG audio file,4463218,276000,8,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C08%2008%20The%20Perennial%20Sophia.m4a,-1,-1,2008-07-14T05:41:09Z,2023-10-23T02:11:51Z
9119,09 The Son of The Sun,Therion,Therion,Live Gothic,,,MPEG audio file,5618292,342000,9,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C09%2009%20The%20Son%20of%20The%20Sun.m4a,-1,-1,2008-07-14T05:41:51Z,2023-10-23T02:11:51Z
9120,10 Son of The Staves of Time,Therion,Therion,Live Gothic,,,MPEG audio file,4937669,306000,10,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C10%2010%20Son%20of%20The%20Staves%20of%20Time.m4a,-1,-1,2008-07-14T05:42:28Z,2023-10-23T02:11:51Z
9121,11 Birth Of Venus Illegitima,Therion,Therion,Live Gothic,,,MPEG audio file,5165301,317000,11,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C11%2011%20Birth%20Of%20Venus%20Illegitima.m4a,-1,-1,2008-07-14T05:43:04Z,2023-10-23T02:11:51Z
9122,12 Tuna 1613,Therion,Therion,Live Gothic,,,MPEG audio file,4159274,258000,12,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C12%2012%20Extra%201.m4a,-1,-1,2008-07-14T05:51:53Z,2023-10-23T02:11:51Z
9123,13 Drum Solo,Therion,Therion,Live Gothic,,,MPEG audio file,3960662,245000,13,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C13%2013%20Extra%202.m4a,-1,-1,2008-07-14T05:51:59Z,2023-10-23T02:11:51Z
9124,14 Muspelheim,Therion,Therion,Live Gothic,,,MPEG audio file,2702074,167000,14,,128,14,,,file://localhost/G:%5CShared%20Music%5CTherion%5CLive%20Gothic%5C14%2014%20Extra%203.m4a,-1,-1,2008-07-14T05:52:08Z,2023-10-23T02:11:51Z
9125,Clavicula Nox,Therion,Therion,The Miskolc Experience (CD 1 Classical Adventures),Metal,,MPEG audio file,21043335,634000,1,2009,256,1,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%201%20Classical%20A%5C1-01%20Clavicula%20Nox.m4a,2,9,2009-06-30T21:04:33Z,2023-10-23T02:11:52Z
9126,Dvorak: Excerpt From Symphony No. 9,Therion,Therion,The Miskolc Experience (CD 1 Classical Adventures),Metal,,MPEG audio file,4107487,124000,2,2009,256,1,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%201%20Classical%20A%5C1-02%20Dvorak_%20Excerpt%20From%20Symphony%20N.m4a,2,9,2009-06-30T21:04:46Z,2023-10-23T02:11:52Z
9127,Verdi: Verdi! Le Fosche Notturne Spotigle From Il Trovatore,Therion,Therion,The Miskolc Experience (CD 1 Classical Adventures),Metal,,MPEG audio file,5518094,165000,3,2009,256,1,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%201%20Classical%20A%5C1-03%20Verdi_%20Verdi%21%20Le%20Fosche%20Notturn.m4a,2,9,2009-06-30T21:05:08Z,2023-10-23T02:11:52Z
9128,Mozart: “Dies Irae” From Requiem,Therion,Therion,The Miskolc Experience (CD 1 Classical Adventures),Metal,,MPEG audio file,3939182,119000,4,2009,256,1,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%201%20Classical%20A%5C1-04%20Mozart_%20_Dies%20Irae_%20From%20Requie.m4a,2,9,2009-06-30T21:05:21Z,2023-10-23T02:11:52Z
9129,Saint-Saens: Excerpt From Symphony No. 3,Therion,Therion,The Miskolc Experience (CD 1 Classical Adventures),Metal,,MPEG audio file,4503471,134000,5,2009,256,1,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%201%20Classical%20A%5C1-05%20Saint-Saens_%20Excerpt%20From%20Symph.m4a,2,9,2009-06-30T21:05:34Z,2023-10-23T02:11:52Z
9130,Wagner: “Notung! Notung! Niedliches Schwert!” From The Ring,Therion,Therion,The Miskolc Experience (CD 1 Classical Adventures),Metal,,MPEG audio file,14244131,430000,6,2009,256,1,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%201%20Classical%20A%5C1-06%20Wagner_%20_Notung%21%20Notung%21%20Niedli.m4a,2,9,2009-06-30T21:06:14Z,2023-10-23T02:11:52Z
9131,Wagner: Excerpt From The Overture From Rienzi,Therion,Therion,The Miskolc Experience (CD 1 Classical Adventures),Metal,,MPEG audio file,6387040,192000,7,2009,256,1,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%201%20Classical%20A%5C1-07%20Wagner_%20Excerpt%20From%20The%20Overtu.m4a,2,9,2009-06-30T21:06:32Z,2023-10-23T02:11:52Z
9132,Wagner: Second Part Of “Der Tag Ist Da” From Rienzi,Therion,Therion,The Miskolc Experience (CD 1 Classical Adventures),Metal,,MPEG audio file,14504432,437000,8,2009,256,1,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%201%20Classical%20A%5C1-08%20Wagner_%20Second%20Part%20Of%20_Der%20Tag.m4a,2,9,2009-06-30T21:07:08Z,2023-10-23T02:11:52Z
9133,Wagner: First Part Of “Herbei! Herbei!” From Rienzi,Therion,Therion,The Miskolc Experience (CD 1 Classical Adventures),Metal,,MPEG audio file,3558683,108000,9,2009,256,1,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%201%20Classical%20A%5C1-09%20Wagner_%20First%20Part%20Of%20_Herbei%21.m4a,2,9,2009-06-30T21:07:17Z,2023-10-23T02:11:52Z
9134,Blood Of Kingu,Therion,Therion,The Miskolc Experience (CD 2 Therion Songs),Metal,,MPEG audio file,11721847,353000,1,2009,256,2,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%202%20Therion%20Son%5C2-01%20Blood%20Of%20Kingu.m4a,2,9,2009-06-30T21:11:05Z,2023-10-23T02:11:52Z
9135,Sirius B,Therion,Therion,The Miskolc Experience (CD 2 Therion Songs),Metal,,MPEG audio file,7811843,231000,2,2009,256,2,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%202%20Therion%20Son%5C2-02%20Sirius%20B.m4a,2,9,2009-06-30T21:11:32Z,2023-10-23T02:11:52Z
9136,Lemuria,Therion,Therion,The Miskolc Experience (CD 2 Therion Songs),Metal,,MPEG audio file,8690875,262000,3,2009,256,2,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%202%20Therion%20Son%5C2-03%20Lemuria.m4a,2,9,2009-06-30T21:12:01Z,2023-10-23T02:11:52Z
9137,Eternal Return,Therion,Therion,The Miskolc Experience (CD 2 Therion Songs),Metal,,MPEG audio file,14799289,441000,4,2009,256,2,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%202%20Therion%20Son%5C2-04%20Eternal%20Return.m4a,2,9,2009-06-30T21:12:45Z,2023-10-23T02:11:52Z
9138,Draconian Trilogy,Therion,Therion,The Miskolc Experience (CD 2 Therion Songs),Metal,,MPEG audio file,17525025,517000,5,2009,256,2,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%202%20Therion%20Son%5C2-05%20Draconian%20Trilogy.m4a,2,9,2009-06-30T21:13:32Z,2023-10-23T02:11:52Z
9139,Schwartsalbenheim,Therion,Therion,The Miskolc Experience (CD 2 Therion Songs),Metal,,MPEG audio file,10893051,328000,6,2009,256,2,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%202%20Therion%20Son%5C2-06%20Schwartsalbenheim.m4a,2,9,2009-06-30T21:14:02Z,2023-10-23T02:11:52Z
9140,Via Nocturna,Therion,Therion,The Miskolc Experience (CD 2 Therion Songs),Metal,,MPEG audio file,19360992,583000,7,2009,256,2,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%202%20Therion%20Son%5C2-07%20Via%20Nocturna.m4a,2,9,2009-06-30T21:14:47Z,2023-10-23T02:11:52Z
9141,The Rise Of Sodom And Gomorrah,Therion,Therion,The Miskolc Experience (CD 2 Therion Songs),Metal,,MPEG audio file,13739478,414000,8,2009,256,2,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%202%20Therion%20Son%5C2-08%20The%20Rise%20Of%20Sodom%20And%20Gomorrah.m4a,2,9,2009-06-30T21:15:18Z,2023-10-23T02:11:52Z
9142,Grand Finale,Therion,Therion,The Miskolc Experience (CD 2 Therion Songs),Metal,,MPEG audio file,8719325,263000,9,2009,256,2,,,file://localhost/G:%5CShared%20Music%5CTherion%5CThe%20Miskolc%20Experience%20%28CD%202%20Therion%20Son%5C2-09%20Grand%20Finale.m4a,2,9,2009-06-30T21:15:38Z,2023-10-23T02:11:52Z
9143,In Remembrance,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,6213632,388000,1,1997,128,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2001%20-%20In%20Remembrance.mp3,-1,-1,2008-07-04T04:30:52Z,2023-10-23T02:11:52Z
9144,Black Fairy,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,5685248,355000,2,1997,128,,Christofer Johnsson,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2002%20-%20Black%20Fairy.mp3,-1,-1,2008-07-04T04:30:52Z,2023-10-23T02:11:53Z
9145,Fly To The Rainbow,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,7901184,493000,3,1997,128,,Michael Schenker/Uli Jon Roth,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2003%20-%20Fly%20To%20The%20Rainbow.mp3,-1,-1,2008-07-04T04:30:53Z,2023-10-23T02:11:53Z
